Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||1|30/08/2016|Vente|153000,00|3||RUE|0100|DU CALVAIRE|35510|CESSON-SEVIGNE|35|51||AR|259||20||21||||||||2|2|Appartement||54|3|||
|||||||1|22/08/2016|Vente|226150,00|22||RUE|0340|DU PARC|35135|CHANTEPIE|35|55||AN|5||||||||||||0|1|Maison||90|5|S||697
|||||||1|17/08/2016|Vente|307000,00|5||RUE|0099|DE BELLE ILE|35135|CHANTEPIE|35|55||AD|279||||||||||||0|1|Maison||102|5|S||361
|||||||1|05/09/2016|Vente|85300,00|5||SQ|1141|DE BOSNIE|35200|RENNES|35|238||LP|8||53||59|69,79|||||||2|2|Appartement||68|4|||
|||||||1|23/08/2016|Vente|121000,00|73||RUE|0150|DE LA PILATE|35136|ST JACQUES DE LA LANDE|35|281||AC|271||328||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente|121000,00|73||RUE|0150|DE LA PILATE|35136|ST JACQUES DE LA LANDE|35|281||AC|271||209||90|69,34|||||||2|2|Appartement||68|4|||
|||||||1|01/09/2016|Vente en l'état futur d'achèvement|240750,00|17||AV|1011|DU BOIS LABBE|35000|RENNES|35|238||HO|171||134||||||||||1||||||||
|||||||1|01/09/2016|Vente en l'état futur d'achèvement|240750,00|9000||RUE|3744|GEORGES MAILLOLS|35000|RENNES|35|238||HO|171||190||||||||||1|2|Appartement||93|5|||
|||||||1|01/09/2016|Vente en l'état futur d'achèvement|240750,00|9000||RUE|3744|GEORGES MAILLOLS|35000|RENNES|35|238||HO|171||190||||||||||1|3|Dépendance||0|0|||
|||||||1|01/09/2016|Vente en l'état futur d'achèvement|240750,00|9000||RUE|3744|GEORGES MAILLOLS|35000|RENNES|35|238||HO|171||191||||||||||1|3|Dépendance||0|0|||
|||||||1|17/08/2016|Vente|137742,00|2||RUE|0399|DE LA HAYE DE PAN|35170|BRUZ|35|47||BW|17||58||||||||||1|2|Appartement||63|3|||
|||||||1|17/08/2016|Vente|137742,00|2||RUE|0399|DE LA HAYE DE PAN|35170|BRUZ|35|47||BW|17||243||||||||||1|3|Dépendance||0|0|||
|||||||1|17/08/2016|Vente|137742,00|2||RUE|0399|DE LA HAYE DE PAN|35170|BRUZ|35|47||BW|17||144||||||||||1|3|Dépendance||0|0|||
|||||||1|17/08/2016|Vente en l'état futur d'achèvement|94000,00|4||RUE|0100|DU BOIS|35770|VERN-SUR-SEICHE|35|352||AR|459||26||9||||||||2|2|Appartement||33|2|||
|||||||1|17/08/2016|Vente en l'état futur d'achèvement|94000,00|4||RUE|0100|DU BOIS|35770|VERN-SUR-SEICHE|35|352||AR|459||46||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente|222000,00|20||RUE|0450|D ANTRAIN|35700|RENNES|35|238||BE|174||16||27||29||||||3|2|Appartement||67|3|||
|||||||1|23/08/2016|Vente|222000,00|20||RUE|0450|D ANTRAIN|35700|RENNES|35|238||BE|174||15||35||||||||2|2|Appartement||38|2|||
|||||||1|24/08/2016|Vente en l'état futur d'achèvement|126000,00|2||PL|0539|LUCIE ET RAYMOND AUBRAC|35700|RENNES|35|238||IN|445||81||||||||||1|3|Dépendance||0|0|||
|||||||1|24/08/2016|Vente en l'état futur d'achèvement|126000,00|2||PL|0539|LUCIE ET RAYMOND AUBRAC|35700|RENNES|35|238||IN|445||41||||||||||1|2|Appartement||43|2|||
|||||||1|06/09/2016|Vente|225000,00|16||BD|8980|SEBASTOPOL|35000|RENNES|35|238||DK|61||21|88,30|32||4||||||3|2|Appartement||87|5|||
|||||||1|24/08/2016|Vente|15000,00|||||||RENNES|35|238||AE|407|1127.0|||||||||||0||||||||
|||||||1|25/08/2016|Vente|354500,00|7||AV|0480|ARISTIDE BRIAND|35000|RENNES|35|238||BP|110||108|108,38|49||||||||2|2|Appartement||104|4|||
|||||||1|25/08/2016|Vente|354500,00|21||AV|0480|ARISTIDE BRIAND|35000|RENNES|35|238||BP|616||76||||||||||1|3|Dépendance||0|0|||
|||||||1|31/08/2016|Vente|72000,00|20||RUE|5740|LIOTHAUD|35000|RENNES|35|238||AE|434||2||||||||||1|2|Appartement||28|1|||
|||||||1|09/09/2016|Vente|162000,00|6||RUE|0093|GEORGE SAND|35850|GEVEZE|35|120||AM|515||||||||||||0|1|Maison||89|4|S||187
|||||||1|24/08/2016|Vente|179000,00|1||SQ|9035|SIMONE MORAND|35000|RENNES|35|238||AI|441||115|76,43|||||||||1|2|Appartement||77|4|||
|||||||1|24/08/2016|Vente|179000,00|1||SQ|9035|SIMONE MORAND|35000|RENNES|35|238||AI|441||39||||||||||1|3|Dépendance||0|0|||
|||||||1|19/08/2016|Vente|85000,00|83||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AB|861||28||||||||||1|3|Dépendance||0|0|||
|||||||1|19/08/2016|Vente|85000,00|83||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AB|861||7|30,38|||||||||1|2|Appartement||32|1|||
|||||||1|30/08/2016|Vente|385400,00|9||ALL|2345|DU DANEMARK|35200|RENNES|35|238||KW|64||||||||||||0|1|Maison||97|4|S||402
|||||||1|16/08/2016|Vente|270000,00|30||RUE|2510|DU DOC FERRAND|35200|RENNES|35|238||CS|607||||||||||||0|1|Maison||85|4|S||243
|||||||1|02/09/2016|Vente en l'état futur d'achèvement|191280,00|5||RUE|1930|CLAUDE BERNARD|35000|RENNES|35|238||DH|492||32||||||||||1|4|Local industriel. commercial ou assimilé||0|0|||
|||||||1|27/08/2016|Vente|265000,00|14||RUE|8950|DE LA SANTE|35000|RENNES|35|238||DK|77||21||||||||||1|2|Appartement||98|4|||
|||||||1|27/08/2016|Vente|265000,00|8||RUE|4612|JACQUES GABRIEL|35000|RENNES|35|238||DK|77||22||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente|142200,00|33||RUE|0142|DE LA TIMONIERE|35690|ACIGNE|35|1||AH|501||||||||||||0|1|Maison||105|5|S||275
|||||||1|23/08/2016|Vente|142200,00||||B701|LA MOTTE|35690|ACIGNE|35|1||AH|567||||||||||||0||||||AB||8
|||||||1|24/08/2016|Vente en l'état futur d'achèvement|103016,40|17||AV|3180|DES FRANCAIS LIBRES|35000|RENNES|35|238||BR|361||13||||||||||1|4|Local industriel. commercial ou assimilé||20|0|||
|||||||1|02/09/2016|Vente|91200,00|278||RUE|0140|DE NANTES|35136|ST JACQUES DE LA LANDE|35|281||AC|81||21|31,21|||||||||1|2|Appartement||30|2|||
|||||||1|02/09/2016|Vente|91200,00|278||RUE|0140|DE NANTES|35136|ST JACQUES DE LA LANDE|35|281||AC|81||8||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente|283900,00|10||RUE|0099|DE LA JAMETTE|35690|ACIGNE|35|1||AH|404||||||||||||0|1|Maison||120|5|S||516
|||||||1|19/08/2016|Vente|107000,00|62||RUE|7060|PAPU|35000|RENNES|35|238||AM|180||106|60,46|136||||||||2|2|Appartement||59|3|||
|||||||1|19/08/2016|Vente|107000,00|62||RUE|7060|PAPU|35000|RENNES|35|238||AM|180||506||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|71000,00|22||RUE|6680|MONTAIGNE|35200|RENNES|35|238||CD|96||41||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|71000,00|33||BD|3300|FRANKLIN ROOSEVELT|35200|RENNES|35|238||CD|96||48|27,84|||||||||1|2|Appartement||26|2|||
|||||||1|30/08/2016|Vente|90000,00|17||RUE|4550|D INKERMANN|35000|RENNES|35|238||DK|186||||||||||||0|1|Maison||143|7|S||217
|||||||1|19/08/2016|Vente|370600,00|15||SQ|3752|GEORGES TRAVERS|35700|RENNES|35|238||HY|128||||||||||||0|1|Maison||87|4|S||377
|||||||1|29/08/2016|Vente|185000,00|2|B|RUE|5155|JULIE D ANGENNES|35000|RENNES|35|238||MO|103||12|85,44|||||||||1|2|Appartement||85|4|||
|||||||1|29/08/2016|Vente|185000,00|9001||RUE|0595|BARBARA|35000|RENNES|35|238||MO|103||107||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|67500,00|28|D|RUE|1310|DE BUFERON|35000|RENNES|35|238||DE|410||127||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|67500,00|28|A|RUE|1310|DE BUFERON|35000|RENNES|35|238||DE|410||10|19,13|||||||||1|2|Appartement||19|1|||
|||||||1|24/08/2016|Vente|454310,00|25||RUE|6060|DE LA MABILAIS|35000|RENNES|35|238||DL|155||||||||||||0|1|Maison||102|5|S||304
|||||||1|11/08/2016|Vente|280000,00|19||RUE|0036|DES BINTINAIS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AB|394||||||||||||0|4|Local industriel. commercial ou assimilé||250|0|S||2000
|||||||1|11/08/2016|Vente|280000,00|19||RUE|0036|DES BINTINAIS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AB|394||||||||||||0|1|Maison||141|5|S||2000
|||||||1|31/08/2016|Vente|67000,00|3||RUE|9728|XAVIER GRALL|35700|RENNES|35|238||IX|167||129||||||||||1|2|Appartement||18|1|||
|||||||1|26/08/2016|Vente|237000,00|63||RUE|0190|ALBERT THOMAS|35200|RENNES|35|238||CS|209||||||||||||0|1|Maison||65|3|S||87
|||||||1|26/08/2016|Vente|237000,00|63||RUE|0190|ALBERT THOMAS|35200|RENNES|35|238||CS|210||||||||||||0|1|Maison||29|2|S||156
|||||||1|06/09/2016|Vente|165500,00|11||ALL|0066|DU PATIO DES CHENES|35131|PONT-PEAN|35|363||AJ|397||2||||||||||1|3|Dépendance||0|0|||
|||||||1|06/09/2016|Vente|165500,00|11||ALL|0066|DU PATIO DES CHENES|35131|PONT-PEAN|35|363||AJ|397||2||||||||||1|2|Appartement||85|3|||
|||||||1|02/09/2016|Vente|465000,00|11||RUE|2720|D ECHANGE|35000|RENNES|35|238||AC|1159||231||||||||||1|2|Appartement||118|4|||
|||||||1|02/09/2016|Vente|465000,00|11||RUE|2720|D ECHANGE|35000|RENNES|35|238||AC|1159||75||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|338155,00|12||RUE|0828|JEAN GUEHENNO|35170|BRUZ|35|47||CM|138||||||||||||0|1|Maison||117|6|S||315
|||||||1|10/08/2016|Vente|78000,00|100||RUE|7090|DE PARIS|35000|RENNES|35|238||BN|703||61||||||||||1|2|Appartement||23|1|||
|||||||1|29/08/2016|Vente|110000,00|4||RUE|6650|MONSEIGNEUR DUCHESNE|35000|RENNES|35|238||BR|663||418||||||||||1|2|Appartement||35|2|||
|||||||1|29/08/2016|Vente|110000,00|2||RUE|6650|MONSEIGNEUR DUCHESNE|35000|RENNES|35|238||BR|663||185||||||||||1|3|Dépendance||0|0|||
|||||||1|19/08/2016|Vente|105000,00|28||SQ|3113|FERNAND LABORI|35700|RENNES|35|238||IY|477||24|35,78|||||||||1|2|Appartement||35|2|||
|||||||1|19/08/2016|Vente|105000,00|28||SQ|3113|FERNAND LABORI|35700|RENNES|35|238||IY|477||9||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente|75000,00|24||RUE|7900|DU PRE BOTTE|35000|RENNES|35|238||BS|426||32|22,29|||||||||1|2|Appartement||21|1|||
|||||||1|17/08/2016|Vente|165000,00|91||RUE|2420|DE DINAN|35000|RENNES|35|238||AB|122||238|55,29|||||||||1|2|Appartement||54|3|||
|||||||1|17/08/2016|Vente|165000,00|91||RUE|2420|DE DINAN|35000|RENNES|35|238||AB|122||102||||||||||1|3|Dépendance||0|0|||
|||||||1|19/08/2016|Vente|102400,00|9||SQ|5926|LOUIS MASSIGNON|35200|RENNES|35|238||CN|483||40|50,95|||||||||1|2|Appartement||51|2|||
|||||||1|19/08/2016|Vente|102400,00|11||SQ|5926|LOUIS MASSIGNON|35200|RENNES|35|238||CN|483||132||||||||||1|3|Dépendance||0|0|||
|||||||1|17/08/2016|Vente|336400,00|14||RUE|0122|DES TILLEULS|35830|BETTON|35|24||AS|195||||||||||||0|1|Maison||182|6|S||811
|||||||1|18/08/2016|Vente|330000,00|7|C|RUE|7060|PAPU|35000|RENNES|35|238||AE|248||115|98,85|95||||||||2|2|Appartement||99|5|||
|||||||1|18/08/2016|Vente|330000,00|7|C|RUE|7060|PAPU|35000|RENNES|35|238||AE|248||99||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente en l'état futur d'achèvement|278825,00|134||AV|9010|SERGENT MAGINOT|35000|RENNES|35|238||BO|959||10||||||||||1|2|Appartement||73|3|||
|||||||1|23/08/2016|Vente en l'état futur d'achèvement|278825,00|134||AV|9010|SERGENT MAGINOT|35000|RENNES|35|238||BO|959||29||||||||||1|3|Dépendance||0|0|||
|||||||1|30/08/2016|Vente|217000,00|2||RUE|0331|DE LA FONTAINE|35740|PACE|35|210||AP|195||||||||||||0|1|Maison||98|5|S||276
|||||||1|30/08/2016|Vente|154000,00|1||ALL|0961|MARCEL BROSSIER|35136|ST JACQUES DE LA LANDE|35|281||AC|391||157||237|49,80|||||||2|2|Appartement||49|2|||
|||||||1|30/08/2016|Vente|154000,00|1||ALL|0961|MARCEL BROSSIER|35136|ST JACQUES DE LA LANDE|35|281||AC|391||25||||||||||1|3|Dépendance||0|0|||
|||||||1|31/08/2016|Vente|105000,00|2||SQ|4389|HENRY DUNANT|35700|RENNES|35|238||IN|230||30||56|70,06|||||||2|2|Appartement||70|4|||
|||||||1|30/08/2016|Vente en l'état futur d'achèvement|120200,00|47||RUE|7090|DE PARIS|35000|RENNES|35|238||BN|1086||6|24,48|||||||||1|2|Appartement||24|1|||
|||||||1|22/08/2016|Vente|333000,00|24||RUE|6895|NOEL BLAYAU|35000|RENNES|35|238||DL|417||26|102,83|||||||||1|2|Appartement||104|4|||
|||||||1|22/08/2016|Vente|333000,00|24||RUE|6895|NOEL BLAYAU|35000|RENNES|35|238||DL|417||96||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente|152670,00|59||BD|9315|DE LA TOUR D AUVERGNE|35000|RENNES|35|238||BT|474||34|68,24|||||||||1|2|Appartement||67|3|||
|||||||1|23/08/2016|Vente|152670,00|59||BD|9315|DE LA TOUR D AUVERGNE|35000|RENNES|35|238||BT|474||16||||||||||1|3|Dépendance||0|0|||
|||||||1|25/08/2016|Vente en l'état futur d'achèvement|169486,80|17||AV|3180|DES FRANCAIS LIBRES|35000|RENNES|35|238||BR|361||17||||||||||1|4|Local industriel. commercial ou assimilé||36|0|||
|||||||1|24/08/2016|Vente|107000,00|43||RUE|7627|PIERRE ROY|35200|RENNES|35|238||CP|718||42||||||||||1|3|Dépendance||0|0|||
|||||||1|24/08/2016|Vente|107000,00|43||RUE|7627|PIERRE ROY|35200|RENNES|35|238||CP|718||34|47,31|||||||||1|2|Appartement||54|2|||
|||||||1|22/08/2016|Vente|239000,00|29||RUE|6361|JEAN MARIN|35700|RENNES|35|238||HZ|395||423|78,13|466||||||||2|2|Appartement||78|4|||
|||||||1|22/08/2016|Vente|239000,00|29||RUE|6361|JEAN MARIN|35700|RENNES|35|238||HZ|395||348||||||||||1|3|Dépendance||0|0|||
|||||||1|22/08/2016|Vente|239000,00|29||RUE|6361|JEAN MARIN|35700|RENNES|35|238||HZ|395||347||||||||||1|3|Dépendance||0|0|||
|||||||1|23/08/2016|Vente|200000,00|9001||RUE|9728|XAVIER GRALL|35700|RENNES|35|238||IX|63||||||||||||0|4|Local industriel. commercial ou assimilé||150|0|S||473
|||||||1|23/08/2016|Vente|370000,00|11||AV|0320|TAL  COAT|35740|PACE|35|210||BD|8||||||||||||0|1|Maison||148|7|S||568
|||||||1|30/08/2016|Vente|20000,00|8||RUE|8955|DU SAPEUR M JOUAN|35000|RENNES|35|238||DK|11||49||||||||||1|4|Local industriel. commercial ou assimilé||10|0|||
|||||||1|30/08/2016|Vente|20000,00|8||RUE|8955|DU SAPEUR M JOUAN|35000|RENNES|35|238||DK|11||48||||||||||1|4|Local industriel. commercial ou assimilé||10|0|||
|||||||1|23/08/2016|Vente|520000,00|13||RUE|0642|DE LA MONNIAIS|35510|CESSON-SEVIGNE|35|51||AZ|645||||||||||||0|1|Maison||199|7|S||690
|||||||1|30/08/2016|Vente|155000,00|32||RUE|2829|EMILE BERNARD|35700|RENNES|35|238||IK|92||19|85,80|||||||||1|2|Appartement||85|4|||
|||||||1|30/08/2016|Vente|155000,00|30||RUE|2829|EMILE BERNARD|35700|RENNES|35|238||IK|92||134||||||||||1|3|Dépendance||0|0|||
|||||||1|25/08/2016|Vente|225000,00|10||RUE|0038|DU CHAMP MOREL|35132|VEZIN-LE-COQUET|35|353||AD|80||||||||||||0|1|Maison||97|4|S||456
|||||||1|25/08/2016|Vente|225000,00|7|B|RUE|0062|DE LA COUROUAIS|35132|VEZIN-LE-COQUET|35|353||XX|4||||||||||||0|4|Local industriel. commercial ou assimilé||||S||7691
|||||||1|18/08/2016|Vente en l'état futur d'achèvement|256000,00|316||RUE|0140|DE NANTES|35136|ST JACQUES DE LA LANDE|35|281||AC|140||18||||||||||1|2|Appartement||82|2|||
|||||||1|18/08/2016|Vente en l'état futur d'achèvement|256000,00|316||RUE|0140|DE NANTES|35136|ST JACQUES DE LA LANDE|35|281||AC|140||42||||||||||1|3|Dépendance||0|0|||
|||||||1|30/08/2016|Vente en l'état futur d'achèvement|139000,00|3||RUE|9140|SURCOUF|35000|RENNES|35|238||DK|6||2|35,09|||||||||1|2|Appartement||35|2|||
|||||||1|30/08/2016|Vente en l'état futur d'achèvement|139000,00|3||RUE|9140|SURCOUF|35000|RENNES|35|238||DK|6||50||||||||||1|3|Dépendance||0|0|||
|||||||1|31/08/2016|Vente en l'état futur d'achèvement|277000,00|3|A|RUE|9945|LOUIS ARAGON|35000|RENNES|35|238||HN|156||59||||||||||1|3|Dépendance||0|0|||
|||||||1|31/08/2016|Vente en l'état futur d'achèvement|277000,00|3|A|RUE|9945|LOUIS ARAGON|35000|RENNES|35|238||HN|156||20|93,61|||||||||1|2|Appartement||93|4|||
|||||||1|31/08/2016|Vente en l'état futur d'achèvement|277000,00|3|A|RUE|9945|LOUIS ARAGON|35000|RENNES|35|238||HN|156||63||||||||||1|3|Dépendance||0|0|||
|||||||1|26/08/2016|Vente|162906,67|5||RUE|0666|DU LIN|35510|CESSON-SEVIGNE|35|51||AV|156||18||||||||||1|2|Appartement||79|4|||
|||||||1|26/08/2016|Vente|162906,67|5||RUE|0666|DU LIN|35510|CESSON-SEVIGNE|35|51||AV|156||49||||||||||1|3|Dépendance||0|0|||
|||||||1|02/09/2016|Vente|14990,00|26||RUE|2670|JEAN MARIE DUHAMEL|35000|RENNES|35|238||BR|285||50||||||||||1|3|Dépendance||0|0|||
|||||||1|02/09/2016|Vente|225000,00|65||AV|0480|ARISTIDE BRIAND|35000|RENNES|35|238||BN|418||29||||||||||1|2|Appartement||100|4|||
|||||||1|02/09/2016|Vente|225000,00|1||RUE|0490|ARMAND BARBES|35000|RENNES|35|238||BN|591||18||||||||||1|3|Dépendance||0|0|||
|||||||1|02/09/2016|Vente|225000,00|71||AV|0480|ARISTIDE BRIAND|35000|RENNES|35|238||BN|593||||||||||||0||||||S||1061
|||||||1|06/09/2016|Vente|125000,00|1||SQ|3875|DE LA GRANDE CHARBONNIERE|35700|RENNES|35|238||IW|104||67||||||||||1|2|Appartement||48|2|||
|||||||1|06/09/2016|Vente|125000,00|1||SQ|3875|DE LA GRANDE CHARBONNIERE|35700|RENNES|35|238||IW|104||36||||||||||1|3|Dépendance||0|0|||
|||||||1|16/08/2016|Vente en l'état futur d'achèvement|178000,00|4||RUE|0100|DU BOIS|35770|VERN-SUR-SEICHE|35|352||AR|459||50||||||||||1|3|Dépendance||0|0|||
|||||||1|16/08/2016|Vente en l'état futur d'achèvement|178000,00|4||RUE|0100|DU BOIS|35770|VERN-SUR-SEICHE|35|352||AR|459||12||27||||||||2|2|Appartement||61|3|||
|||||||1|16/08/2016|Vente en l'état futur d'achèvement|178000,00|4||RUE|0100|DU BOIS|35770|VERN-SUR-SEICHE|35|352||AR|459||40||||||||||1|3|Dépendance||0|0|||
|||||||2|16/08/2016|Vente|1894,50||||B695|LES REFOURS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AN|366||||||||||||0||||||P||2741
|||||||2|16/08/2016|Vente|1894,50||||B695|LES REFOURS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AN|369||||||||||||0||||||P||1048
|||||||1|17/08/2016|Vente|186143,75|11||RUE|0252|DE BATZ|35230|ORGERES|35|208||E|927||||||||||||0|1|Maison||86|4|S||311
|||||||2|25/08/2016|Vente|135000,00||||B673|LOUVIGNE|35690|ACIGNE|35|1||C|193||||||||||||0||||||J|POTAG|485
|||||||2|25/08/2016|Vente|135000,00||||B673|LOUVIGNE|35690|ACIGNE|35|1||C|195||||||||||||0||||||J|POTAG|695
|||||||2|25/08/2016|Vente|135000,00||||B673|LOUVIGNE|35690|ACIGNE|35|1||C|859||||||||||||0||||||VE|CIDRE|520
|||||||2|25/08/2016|Vente|135000,00||||B673|LOUVIGNE|35690|ACIGNE|35|1||C|1413||||||||||||0||||||S||1082
|||||||2|25/08/2016|Vente|135000,00||||B673|LOUVIGNE|35690|ACIGNE|35|1||C|1414||||||||||||0||||||S||8
|||||||2|25/08/2016|Vente|135000,00|5133|||B673|LOUVIGNE|35690|ACIGNE|35|1||C|1486||||||||||||0|1|Maison||34|2|S||474
|||||||2|25/08/2016|Vente|135000,00||||B673|LOUVIGNE|35690|ACIGNE|35|1||C|1489||||||||||||0||||||S||84
|||||||1|25/08/2016|Vente|99000,00|94||RUE|5480|LE GUEN DE KERANGAL|35200|RENNES|35|238||CY|583||37||65||7|51,19|||||3|2|Appartement||51|3|||
|||||||1|25/08/2016|Vente|99000,00|88||RUE|5480|LE GUEN DE KERANGAL|35200|RENNES|35|238||CY|613||3||||||||||1|3|Dépendance||0|0|||
|||||||1|19/08/2016|Vente|88000,00|26||RUE|9728|XAVIER GRALL|35700|RENNES|35|238||IX|172||19||||||||||1|3|Dépendance||0|0|||
|||||||1|19/08/2016|Vente|88000,00|26||RUE|9728|XAVIER GRALL|35700|RENNES|35|238||IX|172||37||||||||||1|2|Appartement||30|1|||
|||||||1|27/08/2016|Vente|75500,00|7||RUE|6900|NOEL DU FAIL|35000|RENNES|35|238||AB|16||15|18,23|||||||||1|2|Appartement||22|1|||
|||||||1|24/08/2016|Vente|330000,00|9002||ALL|3690|GEOFFROY DE PONTBLANC|35000|RENNES|35|238||AE|368||104||||||||||1|3|Dépendance||0|0|||
|||||||1|24/08/2016|Vente|330000,00|9002||ALL|3690|GEOFFROY DE PONTBLANC|35000|RENNES|35|238||AE|368||122||||||||||1|3|Dépendance||0|0|||
|||||||1|31/08/2016|Vente|699000,00|22||RUE|0115|DU CORMIER|35510|CESSON-SEVIGNE|35|51||BH|235||||||||||||0|1|Maison||380|10|S||779
|||||||1|19/08/2016|Vente en l'état futur d'achèvement|149500,00|2||RUE|9945|LOUIS ARAGON|35000|RENNES|35|238||HN|158||46||||||||||1||||||||
|||||||1|19/08/2016|Vente en l'état futur d'achèvement|149500,00|2||RUE|9945|LOUIS ARAGON|35000|RENNES|35|238||HN|158||35|42,67|||||||||1||||||||
|||||||1|29/08/2016|Vente|72000,00|52||RUE|2420|DE DINAN|35000|RENNES|35|238||AB|868||41|31,46|||||||||1|2|Appartement||31|1|||
|||||||1|29/08/2016|Vente|72000,00|52||RUE|2420|DE DINAN|35000|RENNES|35|238||AB|868||29||||||||||1|3|Dépendance||0|0|||
|||||||1|30/08/2016|Vente|115000,00|18||ALL|3749|GEORGES PALANTE|35000|RENNES|35|238||BO|906||59||||||||||1|3|Dépendance||0|0|||
|||||||1|30/08/2016|Vente|115000,00|18||ALL|3749|GEORGES PALANTE|35000|RENNES|35|238||BO|906||3|42,65|||||||||1|2|Appartement||42|2|||
|||||||1|09/09/2016|Vente|137000,00|27||RUE|3275|FRANCOIS TANGUY PRIGENT|35000|RENNES|35|238||MO|50||54||||||||||1|3|Dépendance||0|0|||
|||||||1|09/09/2016|Vente|137000,00|2||RUE|6955|OLYMPE DE GOUGES|35000|RENNES|35|238||MO|50||164|51,34|31||32||||||3|2|Appartement||51|2|||
|||||||1|18/08/2016|Vente|62000,00|9||RUE|5660|LESAGE|35000|RENNES|35|238||BE|225||44||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|62000,00|9||RUE|5660|LESAGE|35000|RENNES|35|238||BE|225||2|17,75|||||||||1|2|Appartement||18|1|||
|||||||1|18/08/2016|Vente|62000,00|9||RUE|5660|LESAGE|35000|RENNES|35|238||BE|225||45||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|62000,00|9||RUE|5660|LESAGE|35000|RENNES|35|238||BE|225||46||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|62000,00|9||RUE|5660|LESAGE|35000|RENNES|35|238||BE|225||49||||||||||1|3|Dépendance||0|0|||
|||||||1|18/08/2016|Vente|62000,00|9||RUE|5660|LESAGE|35000|RENNES|35|238||BE|225||47||||||||||1|3|Dépendance||0|0|||
|||||||1|30/08/2016|Vente|36500,00||||B028|LA BLOSSERAIS|35000|RENNES|35|238||EY|78||||||||||||0||||||J|MARAI|3646
|||||||1|25/08/2016|Vente en l'état futur d'achèvement|156400,00|9000||RUE|6711|BERTHE MORISOT|35000|RENNES|35|238||MP|68||105||||||||||1|3|Dépendance||0|0|||
|||||||1|25/08/2016|Vente en l'état futur d'achèvement|156400,00|2||RUE|6711|BERTHE MORISOT|35000|RENNES|35|238||MP|68||27|53,81|||||||||1|2|Appartement||43|2|||
|||||||1|25/08/2016|Vente|831675,00|22||RUE|5270|LAFOND|35700|RENNES|35|238||BC|264||||||||||||0|1|Maison||165|7|S||349
|||||||1|26/08/2016|Vente|180000,00|93||RUE|6597|MICHEL GERARD|35200|RENNES|35|238||KV|503||57||||||||||1|3|Dépendance||0|0|||
|||||||1|26/08/2016|Vente|180000,00|93||RUE|6597|MICHEL GERARD|35200|RENNES|35|238||KV|503||1|80,34|||||||||1|2|Appartement||80|4|||
|||||||1|29/08/2016|Vente en l'état futur d'achèvement|263000,00|30||AV|9010|SERGENT MAGINOT|35000|RENNES|35|238||BP|692||113||||||||||1||||||||
|||||||1|29/08/2016|Vente en l'état futur d'achèvement|263000,00|30||AV|9010|SERGENT MAGINOT|35000|RENNES|35|238||BP|692||31||||||||||1||||||||
|||||||1|26/08/2016|Vente|76100,00|24||RUE|6060|DE LA MABILAIS|35000|RENNES|35|238||DL|411||12|24,40|||||||||1|2|Appartement||24|1|||
|||||||1|26/08/2016|Vente|76100,00|24||RUE|6060|DE LA MABILAIS|35000|RENNES|35|238||DL|411||54||||||||||1|3|Dépendance||0|0|||
|||||||1|29/08/2016|Vente|91500,00|56||RUE|1800|DE CHATEAUGIRON|35000|RENNES|35|238||CE|425||35||77||||||||2|2|Appartement||61|3|||
