Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||1|12/03/2015|Vente|34800,00|37||RUE|0701|DE LA RABINE|35170|BRUZ|35|47||CE|330||32||||||||||1|3|Dépendance||0|0|||
|||||||1|12/03/2015|Vente|241,50||||B244|LA MARE|35850|PARTHENAY-DE-BRETAGNE|35|216||A|1753||||||||||||0||||||T||69
|||||||1|20/02/2015|Vente|100000,00|31||RUE|9430|VANEAU|35000|RENNES|35|238||AD|148||110||82||||||||2|2|Appartement||58|3|||
|||||||1|10/03/2015|Vente|195000,00|3||RUE|0050|DE LA JANNAIE|35520|LA CHAPELLE DES FOUGERETZ|35|59||AE|194||||||||||||0|1|Maison||96|5|S||451
|||||||1|09/03/2015|Vente|82000,00|146||RUE|9500|DE VERN|35200|RENNES|35|238||CR|1095||2||||||||||1|3|Dépendance||0|0|||
|||||||1|09/03/2015|Vente|82000,00|146|B|RUE|9500|DE VERN|35200|RENNES|35|238||CR|1095||36|54,29|||||||||1|2|Appartement||54|3|||
|||||||1|12/02/2015|Vente|1038700,00|3||RUE|7050|DE LA PALESTINE|35000|RENNES|35|238||BH|72||||||||||||0|1|Maison||325|12|S||292
|||||||1|13/03/2015|Vente|102500,00|65||BD|3987|DE LA GUERINAIS|35000|RENNES|35|238||DT|221||52|39,63|||||||||1|2|Appartement||38|2|||
|||||||1|13/03/2015|Vente|102500,00|67||BD|3987|DE LA GUERINAIS|35000|RENNES|35|238||DT|221||59||||||||||1|3|Dépendance||0|0|||
|||||||1|13/03/2015|Vente|45000,00|23||RUE|8110|DE QUINELEU|35000|RENNES|35|238||BX|56||6||||||||||1|2|Appartement||47|2|||
|||||||1|06/03/2015|Vente|165000,00|14||AV|0480|JULES TRICAULT|35170|BRUZ|35|47||AT|944||8||||||||||1|2|Appartement||62|3|||
|||||||1|06/03/2015|Vente|165000,00|14||AV|0480|JULES TRICAULT|35170|BRUZ|35|47||AT|944||35||||||||||1|3|Dépendance||0|0|||
|||||||1|13/03/2015|Vente|185955,00|3||RUE|2660|DUGUESCLIN|35000|RENNES|35|238||AC|510||16|71,98|23||||||||2|2|Appartement||77|3|||
|||||||1|09/03/2015|Vente|360000,00|9||RUE|0069|DES POTIERS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206|73|AL|29||||||||||||0|1|Maison||122|4|S||599
|||||||1|09/03/2015|Vente|360000,00|9||RUE|0069|DES POTIERS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206|73|AL|494||||||||||||0||||||S||161
|||||||1|06/03/2015|Vente en l'état futur d'achèvement|132500,00|23||RUE|0083|DU GUE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206|73|AO|313||70||||||||||1|3|Dépendance||0|0|||
|||||||1|06/03/2015|Vente en l'état futur d'achèvement|132500,00|23||RUE|0083|DU GUE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206|73|AO|313||4||||||||||1|2|Appartement||47|2|||
|||||||1|07/03/2015|Vente|70000,00|75||RUE|5480|LE GUEN DE KERANGAL|35200|RENNES|35|238||CX|71||1|45,88|8||||||||2|2|Appartement||45|2|||
|||||||1|07/03/2015|Vente|150000,00|8||RUE|0067|DES ALOUETTES|35770|VERN-SUR-SEICHE|35|352||AP|186||||||||||||0|1|Maison||81|5|S||278
|||||||1|07/03/2015|Vente|109000,00|3||VLA|6704|DE MORAVIE|35200|RENNES|35|238||LP|27||22||29|69,51|||||||2|2|Appartement||69|4|||
|||||||1|26/02/2015|Vente|249000,00|7||RUE|0007|DE BELLEVUE|35131|PONT-PEAN|35|363||AM|304||||||||||||0|1|Maison||152|5|S||559
|||||||1|12/03/2015|Vente|100000,00|26||RUE|0083|DU GUE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206|73|AO|142||51||||||||||1|3|Dépendance||0|0|||
|||||||1|12/03/2015|Vente|100000,00|26||RUE|0083|DU GUE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206|73|AO|142||18|40,08|81||||||||2|2|Appartement||40|2|||
|||||||1|13/03/2015|Vente|403500,00|8||RUE|8420|ROBIQUET|35000|RENNES|35|238||AP|732||||||||||||0|1|Maison||66|3|S||314
|||||||1|13/03/2015|Vente|195000,00|6||ALL|0113|DES MERISIERS|35230|BOURGBARRE|35|32||ZI|336||||||||||||0|1|Maison||115|6|S||498
|||||||1|12/03/2015|Vente|276000,00|15||BD|0200|ALBERT 1ER|35200|RENNES|35|238||CY|92||||||||||||0|1|Maison||130|5|S||392
|||||||1|06/03/2015|Vente en l'état futur d'achèvement|144000,00|87|A|RUE|0300|DE L ALMA|35000|RENNES|35|238||BW|1024||55||||||||||1|2|Appartement||34|1|||
|||||||1|12/03/2015|Vente|177000,00|1||SQ|5569|LEON BOURGEOIS|35000|RENNES|35|238||CE|184||364||||||||||1|3|Dépendance||0|0|||
|||||||1|12/03/2015|Vente|177000,00|9001||ALL|1630|CHANOINE LOUIS RAISON|35000|RENNES|35|238||CE|425||441||||||||||1|3|Dépendance||0|0|||
|||||||1|12/03/2015|Vente|177000,00|54||RUE|1800|DE CHATEAUGIRON|35000|RENNES|35|238||CE|425||42||59|103,47|||||||2|2|Appartement||100|5|||
|||||||1|19/03/2015|Vente|490000,00|5||RUE|0647|DE L ETOURNEL|35510|CESSON-SEVIGNE|35|51||AZ|471||||||||||||0|1|Maison||148|6|S||560
|||||||1|10/03/2015|Vente|159000,00|4||MAIL|0136|DU CHENE ROUX|35135|CHANTEPIE|35|55||AM|91||35||||||||||1|3|Dépendance||0|0|||
|||||||1|10/03/2015|Vente|159000,00|4||MAIL|0136|DU CHENE ROUX|35135|CHANTEPIE|35|55||AM|91||3||||||||||1|2|Appartement||60|3|||
|||||||1|06/03/2015|Vente en l'état futur d'achèvement|121500,00|24||RUE|1240|DE BRIZEUX|35700|RENNES|35|238||BD|34||85||||||||||1|2|Appartement||22|1|||
|||||||1|13/02/2015|Vente en l'état futur d'achèvement|215000,00|30||RUE|9728|XAVIER GRALL|35700|RENNES|35|238||IX|103||109||||||||||1|3|Dépendance||0|0|||
|||||||1|13/02/2015|Vente en l'état futur d'achèvement|215000,00|30||RUE|9728|XAVIER GRALL|35700|RENNES|35|238||IX|103||51||81||||||||2|2|Appartement||65|3|||
|||||||1|12/03/2015|Vente|478550,00|5||RUE|7560|PIERRE LEBELLE|35000|RENNES|35|238||CD|218||||||||||||0|1|Maison||110|6|S||172
|||||||1|06/03/2015|Vente en l'état futur d'achèvement|162500,00|174||RUE|3160|DE FOUGERES|35700|RENNES|35|238||AY|122||69||||||||||1|3|Dépendance||0|0|||
|||||||1|06/03/2015|Vente en l'état futur d'achèvement|162500,00|174||RUE|3160|DE FOUGERES|35700|RENNES|35|238||AY|122||12||||||||||1|2|Appartement||40|2|||
|||||||1|10/03/2015|Vente|338000,00|13||RUE|0002|D ARMORIQUE|35131|PONT-PEAN|35|363||AN|203||||||||||||0|1|Maison||66|0|S||808
|||||||1|10/03/2015|Vente|338000,00|13||RUE|0002|D ARMORIQUE|35131|PONT-PEAN|35|363||AN|203||||||||||||0|1|Maison||128|5|S||808
|||||||1|23/03/2015|Vente|240000,00|22|B|RUE|0510|DES PETITS CHAMPS|35510|CESSON-SEVIGNE|35|51||AD|30||||||||||||0||||||S||680
|||||||1|23/03/2015|Vente|240000,00|111||RUE|0067|DE BELLE EPINE|35510|CESSON-SEVIGNE|35|51||AD|36||||||||||||0|1|Maison||107|6|S||238
|||||||1|23/03/2015|Vente|240000,00|42|B|RUE|0510|DES PETITS CHAMPS|35510|CESSON-SEVIGNE|35|51||AD|53||||||||||||0||||||S||309
|||||||1|23/03/2015|Vente|240000,00|||RUE|0510|DES PETITS CHAMPS|35510|CESSON-SEVIGNE|35|51||AD|64||||||||||||0||||||S||70
|||||||1|23/03/2015|Vente|240000,00|32|B|RUE|0510|DES PETITS CHAMPS|35510|CESSON-SEVIGNE|35|51||AD|75||||||||||||0||||||S||1513
|||||||1|23/03/2015|Vente|240000,00|||RUE|0510|DES PETITS CHAMPS|35510|CESSON-SEVIGNE|35|51||AD|176||||||||||||0||||||S||2010
|||||||1|23/03/2015|Vente|240000,00|||RUE|0510|DES PETITS CHAMPS|35510|CESSON-SEVIGNE|35|51||AE|150||||||||||||0||||||S||117
|||||||1|03/03/2015|Vente|155000,00|29||RUE|0189|DE LA ROSAIS|35132|VEZIN-LE-COQUET|35|353||AC|286||61||||||||||1|3|Dépendance||0|0|||
|||||||1|03/03/2015|Vente|155000,00|29||RUE|0189|DE LA ROSAIS|35132|VEZIN-LE-COQUET|35|353||AC|286||15||||||||||1|2|Appartement||67|3|||
|||||||1|20/03/2015|Vente|177167,50||||B679|JANAIS DE SERRIERE|35230|ORGERES|35|208||ZC|84||||||||||||0||||||T||20650
|||||||1|20/03/2015|Vente|177167,50||||B393|MONTENAY|35230|ORGERES|35|208||ZC|86||||||||||||0||||||T||20200
|||||||1|20/03/2015|Vente|177167,50||||B088|LE CHAMP DES EPINOIS|35230|ORGERES|35|208||ZE|26||||||||||||0||||||T||7950
|||||||1|20/03/2015|Vente|177167,50||||B392|LA MOISONNAIS|35230|ORGERES|35|208||ZE|42||||||||||||0||||||T||4000
|||||||1|20/03/2015|Vente|177167,50||||B392|LA MOISONNAIS|35230|ORGERES|35|208||ZE|130||||||||||||0||||||T||35638
|||||||1|20/03/2015|Vente|177167,50||||B334|LE GRAND BODIN|35230|SAINT-ERBLON|35|266||ZO|3||||||||||||0||||||T||17839
|||||||1|20/03/2015|Vente|177167,50||||B479|LA MOISONAIS|35230|SAINT-ERBLON|35|266||ZO|87||||||||||||0||||||S||5210
|||||||1|20/03/2015|Vente|177167,50||||B479|LA MOISONAIS|35230|SAINT-ERBLON|35|266||ZO|87||||||||||||0||||||E||5040
|||||||1|20/03/2015|Vente|177167,50||||B479|LA MOISONAIS|35230|SAINT-ERBLON|35|266||ZO|87||||||||||||0||||||T||46110
|||||||1|20/03/2015|Vente|177167,50||||B903|LE JAUNAY|35230|SAINT-ERBLON|35|266||ZP|103||||||||||||0||||||T||12420
|||||||1|09/03/2015|Vente|360000,00|121||RUE|3790|GINGUENE|35000|RENNES|35|238||BX|795||||||||||||0|1|Maison||115|5|S||262
|||||||1|06/03/2015|Vente|976368,00||||B128|LA HAIE GANIER|35131|CHARTRES-DE-BRETAGNE|35|66||AC|466||||||||||||0||||||S||2906
|||||||1|06/03/2015|Vente|976368,00||||B164|LA NOE|35131|CHARTRES-DE-BRETAGNE|35|66||AC|468||||||||||||0||||||S||1573
|||||||1|06/03/2015|Vente|976368,00||||B198|LA PETITE PIECE DES RUELLE|35131|CHARTRES-DE-BRETAGNE|35|66||AC|469||||||||||||0||||||S||255
|||||||1|06/03/2015|Vente|976368,00||||B231|LA PIECE DE LALIE|35131|CHARTRES-DE-BRETAGNE|35|66||AC|470||||||||||||0||||||S||25
|||||||1|06/03/2015|Vente|976368,00||||B198|LA PETITE PIECE DES RUELLE|35131|CHARTRES-DE-BRETAGNE|35|66||AC|471||||||||||||0||||||S||69
|||||||1|06/03/2015|Vente|976368,00||||B164|LA NOE|35131|CHARTRES-DE-BRETAGNE|35|66||AC|472||||||||||||0||||||S||200
|||||||1|06/03/2015|Vente|976368,00||||B213|LA PIECE AU FLEURY|35131|CHARTRES-DE-BRETAGNE|35|66||AC|477||||||||||||0||||||S||6
|||||||1|06/03/2015|Vente|976368,00||||B022|LE BOIS NOIR|35131|CHARTRES-DE-BRETAGNE|35|66||AC|482||||||||||||0||||||S||12822
|||||||1|06/03/2015|Vente|976368,00||||B022|LE BOIS NOIR|35131|CHARTRES-DE-BRETAGNE|35|66||AC|484||||||||||||0||||||S||1191
|||||||1|13/02/2015|Vente en l'état futur d'achèvement|158000,00|57||RUE|0300|DE L ALMA|35000|RENNES|35|238||BX|824||8||||||||||1|2|Appartement||70|3|||
|||||||1|13/02/2015|Vente en l'état futur d'achèvement|158000,00|57||RUE|0300|DE L ALMA|35000|RENNES|35|238||BX|824||103||||||||||1|3|Dépendance||0|0|||
|||||||1|11/03/2015|Vente en l'état futur d'achèvement|160000,00||||B180|LANDE DE TELLE|35131|PONT-PEAN|35|363||AN|278||13||||||||||1|2|Appartement||36|2|||
|||||||1|11/03/2015|Vente en l'état futur d'achèvement|160000,00||||B180|LANDE DE TELLE|35131|PONT-PEAN|35|363||AN|278||29||||||||||1|3|Dépendance||0|0|||
|||||||1|06/03/2015|Vente|90000,00|1||SQ|2772|EDOUARD HERRIOT|35200|RENNES|35|238||CT|239||10||21|62,66|||||||2|2|Appartement||69|4|||
|||||||1|17/02/2015|Vente|360000,00|9024||RUE|0078|DE BRAY|35510|CESSON-SEVIGNE|35|51||AX|493||||||||||||0|4|Local industriel. commercial ou assimilé||2419|0|S||897
|||||||1|17/02/2015|Vente|360000,00|||RUE|0078|DE BRAY|35510|CESSON-SEVIGNE|35|51||AX|495||||||||||||0||||||S||18
|||||||1|17/02/2015|Vente|360000,00|30||RUE|0078|DE BRAY|35510|CESSON-SEVIGNE|35|51||AX|498||||||||||||0||||||S||1504
|||||||1|30/03/2015|Vente|470000,00|47||RUE|0070|DE BELLEVUE|35510|CESSON-SEVIGNE|35|51||AB|17||||||||||||0|1|Maison||151|6|S||625
|||||||1|04/03/2015|Vente|172100,00|14||BD|9380|DES TROIS CROIX|35000|RENNES|35|238||AP|169||67|63,14|||||||||1|2|Appartement||64|3|||
|||||||1|04/03/2015|Vente|172100,00|14||BD|9380|DES TROIS CROIX|35000|RENNES|35|238||AP|169||38||||||||||1|3|Dépendance||0|0|||
|||||||1|07/03/2015|Vente|164000,00|22||RUE|0067|DE BELLE EPINE|35510|CESSON-SEVIGNE|35|51||AE|220||5|67,28|69||||||||2|2|Appartement||67|3|||
|||||||1|07/03/2015|Vente|164000,00|22||RUE|0067|DE BELLE EPINE|35510|CESSON-SEVIGNE|35|51||AE|220||98||||||||||1|3|Dépendance||0|0|||
|||||||1|24/03/2015|Vente|290000,00|16|B|RUE|0647|DE L ETOURNEL|35510|CESSON-SEVIGNE|35|51||AZ|806||306|114,52|||||||||1|1|Maison||115|5|||
|||||||2|12/03/2015|Vente|4107,60||||B314|PAN|35170|BRUZ|35|47||ZE|1142||||||||||||0||||||S||2282
|||||||3|12/03/2015|Vente|4107,60||||B314|PAN|35170|BRUZ|35|47||ZE|1145||||||||||||0||||||S||4530
|||||||3|12/03/2015|Vente|4107,60||||B314|PAN|35170|BRUZ|35|47||ZE|1146||||||||||||0||||||S||233
|||||||3|12/03/2015|Vente|4107,60|||RUE|0512|DE LA MINE|35170|BRUZ|35|47||ZH|170||||||||||||0||||||S||1639
|||||||3|12/03/2015|Vente|4107,60|||RUE|0512|DE LA MINE|35170|BRUZ|35|47||ZH|172||||||||||||0||||||S||3722
|||||||1|12/02/2015|Vente|50000,00|6||ALL|4692|JEAN DE LA VARENDE|35700|RENNES|35|238||IW|64||88|26,09|||||||||1|2|Appartement||25|1|||
|||||||1|12/02/2015|Vente|50000,00|7||ALL|4692|JEAN DE LA VARENDE|35700|RENNES|35|238||IW|66||171||||||||||1|3|Dépendance||0|0|||
|||||||1|23/03/2015|Vente en l'état futur d'achèvement|190635,45|100||BD|6580|DE METZ|35700|RENNES|35|238||AZ|237||29||||||||||1|3|Dépendance||0|0|||
|||||||1|23/03/2015|Vente en l'état futur d'achèvement|190635,45|100||BD|6580|DE METZ|35700|RENNES|35|238||AZ|237||16||||||||||1|2|Appartement||41|2|||
|||||||1|05/03/2015|Vente|250000,00|39||QUAI|8021|DE LA PREVALAYE|35000|RENNES|35|238||DK|27||55|95,49|60||62||||||3|2|Appartement||96|4|||
|||||||1|19/03/2015|Vente|210000,00|76||RUE|8580|DE SAINT BRIEUC|35000|RENNES|35|238||AL|113||120||||||||||1|3|Dépendance||0|0|||
|||||||1|19/03/2015|Vente|210000,00|74|B|RUE|8580|DE SAINT BRIEUC|35000|RENNES|35|238||AL|113||85||||||||||1|2|Appartement||91|4|||
|||||||1|19/03/2015|Vente|210000,00|74|B|RUE|8580|DE SAINT BRIEUC|35000|RENNES|35|238||AL|113||31||||||||||1|3|Dépendance||0|0|||
|||||||1|30/03/2015|Vente|230000,00|3||PL|0012|DES ORMEAUX|35850|GEVEZE|35|120||AK|59||||||||||||0|1|Maison||112|6|S||969
|||||||1|25/03/2015|Vente|50000,00|4||RUE|1520|DE LA CHALOTAIS|35000|RENNES|35|238||DI|361||2|9,92|||||||||1|2|Appartement||10|1|||
|||||||1|13/02/2015|Vente|261000,00|20||RUE|9640|DE VINCENNES|35700|RENNES|35|238||BE|258||11|96,69|||||||||1|2|Appartement||83|4|||
|||||||1|05/03/2015|Vente|600000,00|149||RUE|3160|DE FOUGERES|35700|RENNES|35|238||BC|601||||||||||||0||||||S||7
|||||||1|05/03/2015|Vente|600000,00|147||RUE|3160|DE FOUGERES|35700|RENNES|35|238||BC|602||||||||||||0|4|Local industriel. commercial ou assimilé||115|0|S||279
|||||||1|05/03/2015|Vente|600000,00|145||RUE|3160|DE FOUGERES|35700|RENNES|35|238||BC|604||||||||||||0|4|Local industriel. commercial ou assimilé||230|0|S||176
|||||||1|06/03/2015|Vente|210000,00|10||BD|4820|JEAN MERMOZ|35200|RENNES|35|238||DE|203||||||||||||0|1|Maison||62|3|S||142
|||||||1|05/03/2015|Vente|120000,00|62||QUAI|8861|SAINT CYR|35000|RENNES|35|238||AE|212||15|42,00|||||||||1|2|Appartement||39|2|||
|||||||1|06/03/2015|Vente|170000,00|16||ALL|0090|DES MOUETTES|35830|BETTON|35|24||AK|150||113||||||||||1|1|Maison||77|4|||
|||||||1|20/03/2015|Vente en l'état futur d'achèvement|152500,00||||B640|LES VOLIERS|35700|RENNES|35|238||IN|325||36||||||||||1|3|Dépendance||0|0|||
|||||||1|20/03/2015|Vente en l'état futur d'achèvement|152500,00||||B640|LES VOLIERS|35700|RENNES|35|238||IN|325||6||||||||||1|2|Appartement||39|2|||
|||||||1|18/03/2015|Vente en l'état futur d'achèvement|145400,00||||B640|LES VOLIERS|35700|RENNES|35|238||IN|325||39||||||||||1|3|Dépendance||0|0|||
|||||||1|18/03/2015|Vente en l'état futur d'achèvement|145400,00||||B640|LES VOLIERS|35700|RENNES|35|238||IN|325||1||||||||||1|2|Appartement||35|2|||
|||||||1|20/03/2015|Vente en l'état futur d'achèvement|158000,00||||B640|LES VOLIERS|35700|RENNES|35|238||IN|325||10||||||||||1|2|Appartement||42|2|||
|||||||1|20/03/2015|Vente en l'état futur d'achèvement|158000,00||||B640|LES VOLIERS|35700|RENNES|35|238||IN|325||33||||||||||1|3|Dépendance||0|0|||
|||||||1|06/03/2015|Vente|133000,00|3||RUE|2425|DU 10EME D ARTILLERIE|35000|RENNES|35|238||BT|74||153||||||||||1|3|Dépendance||0|0|||
|||||||1|06/03/2015|Vente|133000,00|3||RUE|2425|DU 10EME D ARTILLERIE|35000|RENNES|35|238||BT|75||249||91|74,78|||||||2|2|Appartement||76|4|||
|||||||1|03/03/2015|Vente|300000,00|3||RUE|3150|DES FOSSES|35000|RENNES|35|238||BE|336||6|127,04|||||||||1|2|Appartement||230|0|||
|||||||1|03/03/2015|Vente|300000,00|1||RUE|3150|DES FOSSES|35000|RENNES|35|238||BE|336||5|150,38|||||||||1|2|Appartement||291|0|||
|||||||1|06/03/2015|Vente|100000,00|12||RUE|0050|ADOLPHE LERAY|35000|RENNES|35|238||BZ|173||168||||||||||1|3|Dépendance||0|0|||
|||||||1|06/03/2015|Vente|100000,00|12||RUE|0050|ADOLPHE LERAY|35000|RENNES|35|238||BZ|173||21||31||||||||2|2|Appartement||56|3|||
|||||||1|06/03/2015|Vente|125000,00|24||RUE|9220|THEODULE RIBOT|35000|RENNES|35|238||AK|687||||||||||||0|1|Maison||60|3|S||165
|||||||1|19/02/2015|Vente|96000,00|21||RUE|0135|DE CHANTEPIE|35770|VERN-SUR-SEICHE|35|352||AK|43||||||||||||0|4|Local industriel. commercial ou assimilé||0|0|S||3400
|||||||1|06/03/2015|Vente|152000,00|35||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||MO|140||129|68,00|||||||||1|2|Appartement||68|3|||
|||||||1|06/03/2015|Vente|152000,00|35||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||MO|140||161||||||||||1|3|Dépendance||0|0|||
|||||||1|13/03/2015|Vente|292500,00|2||ALL|0166|DE PONTCROIX|35760|SAINT-GREGOIRE|35|278||BC|92||||||||||||0|1|Maison||102|6|S||414
|||||||1|23/03/2015|Vente|278000,00|21||QUAI|4542|D ILLE ET RANCE|35000|RENNES|35|238||AE|132||625||||||||||1|3|Dépendance||0|0|||
|||||||1|23/03/2015|Vente|278000,00|11||RUE|1190|DE BREST|35000|RENNES|35|238||AE|132||313||336|87,73|||||||2|2|Appartement||87|5|||
|||||||1|25/03/2015|Vente|140000,00|5789||ALL|0155|DE LA FOSSE LORY|35131|CHARTRES-DE-BRETAGNE|35|66||AN|77||20|65,77|||||||||1|3|Dépendance||0|0|||
|||||||1|25/03/2015|Vente|140000,00|5789||ALL|0155|DE LA FOSSE LORY|35131|CHARTRES-DE-BRETAGNE|35|66||AN|77||173||||||||||1|3|Dépendance||0|0|||
|||||||1|25/03/2015|Vente|140000,00|33||ALL|0155|DE LA FOSSE LORY|35131|CHARTRES-DE-BRETAGNE|35|66||AN|77||57||||||||||1|1|Maison||69|3|||
|||||||1|19/03/2015|Vente|2000,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||55||||||||||1|3|Dépendance||0|0|||
|||||||1|10/03/2015|Vente|260000,00|5719||RUE|0054|DE LA MINE|35131|PONT-PEAN|35|363||AH|220||||||||||||0|4|Local industriel. commercial ou assimilé||2240|0|S||8461
|||||||1|10/03/2015|Vente|260000,00|5719||RUE|0054|DE LA MINE|35131|PONT-PEAN|35|363||AH|220||||||||||||0|4|Local industriel. commercial ou assimilé||671|0|S||8461
|||||||1|16/03/2015|Vente en l'état futur d'achèvement|124000,00|24||RUE|1240|DE BRIZEUX|35700|RENNES|35|238||BD|34||150|21,59|||||||||1|2|Appartement||21|1|||
|||||||1|18/03/2015|Vente en l'état futur d'achèvement|199200,00|87|A|RUE|0300|DE L ALMA|35000|RENNES|35|238||BW|1024||51||||||||||1|2|Appartement||79|4|||
|||||||1|18/03/2015|Vente en l'état futur d'achèvement|199200,00|87|A|RUE|0300|DE L ALMA|35000|RENNES|35|238||BW|1024||4||||||||||1|3|Dépendance||0|0|||
|||||||1|27/03/2015|Vente|155000,00|76||RUE|5037|JOSEPH TORTELIER|35200|RENNES|35|238||DP|194||8|64,87|||||||||1|2|Appartement||63|3|||
|||||||1|27/03/2015|Vente|155000,00|9002||RUE|5037|JOSEPH TORTELIER|35200|RENNES|35|238||DP|194||9||||||||||1|3|Dépendance||0|0|||
|||||||1|27/03/2015|Vente|450000,00|48|B|RUE|6990|DES ORMEAUX|35000|RENNES|35|238||BW|985||||||||||||0|1|Maison||110|5|S||171
|||||||1|17/03/2015|Vente|122500,00|12||CRS|0935|DE BILBAO|35200|RENNES|35|238||LV|33||14|73,60|9||||||||2|2|Appartement||72|4|||
|||||||1|25/03/2015|Vente|113000,00|1||RUE|6060|DE LA MABILAIS|35000|RENNES|35|238||DL|488||101||92|78,17|||||||2|2|Appartement||77|5|||
|||||||1|17/03/2015|Vente|122178,20|10||RUE|9928|GINA PANE|35000|RENNES|35|238||HN|109||155||||||||||1|3|Dépendance||0|0|||
|||||||1|17/03/2015|Vente|122178,20|10||RUE|9928|GINA PANE|35000|RENNES|35|238||HN|109||20|14,02|||||||||1|2|Appartement||66|3|||
|||||||1|25/03/2015|Vente en l'état futur d'achèvement|197200,00|9||RUE|9500|DE VERN|35200|RENNES|35|238||CE|6||22||||||||||1|2|Appartement||46|2|||
|||||||1|25/03/2015|Vente en l'état futur d'achèvement|197200,00|9||RUE|9500|DE VERN|35200|RENNES|35|238||CE|6||31||||||||||1||||||||
|||||||1|25/03/2015|Vente en l'état futur d'achèvement|197200,00|9||RUE|9500|DE VERN|35200|RENNES|35|238||CE|6||22||||||||||1|3|Dépendance||0|0|||
|||||||1|19/03/2015|Vente|2000,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||59||||||||||1|3|Dépendance||0|0|||
|||||||1|16/03/2015|Vente|2000,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||51||||||||||1|3|Dépendance||0|0|||
|||||||1|17/03/2015|Vente|2000,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||39||||||||||1|3|Dépendance||0|0|||
|||||||1|18/03/2015|Vente|2000,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||31||||||||||1|3|Dépendance||0|0|||
|||||||1|12/03/2015|Vente|100000,00|222||RUE|6860|DE NANTES|35200|RENNES|35|238||DE|379||27||||||||||1|3|Dépendance||0|0|||
|||||||1|12/03/2015|Vente|100000,00|222||RUE|6860|DE NANTES|35200|RENNES|35|238||DE|379||5||||||||||1|2|Appartement||45|2|||
|||||||1|18/03/2015|Vente|2000,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||48||||||||||1|3|Dépendance||0|0|||
|||||||1|16/03/2015|Vente|3800,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||50||||||||||1|3|Dépendance||0|0|||
|||||||1|16/03/2015|Vente|3800,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||49||||||||||1|3|Dépendance||0|0|||
|||||||1|17/03/2015|Vente|2000,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||47||||||||||1|3|Dépendance||0|0|||
|||||||1|18/03/2015|Vente|3800,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||43||||||||||1|3|Dépendance||0|0|||
|||||||1|18/03/2015|Vente|3800,00|1||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|351||44||||||||||1|3|Dépendance||0|0|||
|||||||1|16/03/2015|Vente|58000,00|30||RUE|5884|LOUIS GUILLOUX|35000|RENNES|35|238||AM|248||157||53|26,21|||||||2|2|Appartement||27|1|||
|||||||1|17/03/2015|Vente|122000,00|5||RUE|8820|SAINT SAUVEUR|35000|RENNES|35|238||AC|594||24||33|58,45|35||||||3|2|Appartement||58|3|||
|||||||1|09/03/2015|Vente|113300,00|51||RUE|5510|LEGRAVEREND|35000|RENNES|35|238||AB|54||18||19||28||9|48,89|||4|2|Appartement||52|3|||
|||||||1|09/03/2015|Vente|113300,00|51||RUE|5510|LEGRAVEREND|35000|RENNES|35|238||AB|54||30||||||||||1|3|Dépendance||0|0|||
|||||||1|20/03/2015|Vente en l'état futur d'achèvement|164888,40|||||||RENNES|35|238||IW|142||32||||||||||1||||||||
|||||||1|20/03/2015|Vente en l'état futur d'achèvement|164888,40|||||||RENNES|35|238||IW|142||100||||||||||1||||||||
|||||||1|10/03/2015|Vente|43200,00||||B044|CHAMP DE DERRIERE|35132|VEZIN-LE-COQUET|35|353||AI|293||||||||||||0||||||AB||215
|||||||1|10/03/2015|Vente|43200,00||||B044|CHAMP DE DERRIERE|35132|VEZIN-LE-COQUET|35|353||AI|297||||||||||||0||||||AB||25
