Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||1|03/01/2017|Vente|150500,00|||RUE|0080|DU CALLOUET|35131|CHARTRES-DE-BRETAGNE|35|66||AN|96||116||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|181900,00||||B479|VERT BUISSON|35170|BRUZ|35|47||CH|439||35||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|181900,00||||B479|VERT BUISSON|35170|BRUZ|35|47||CH|439||67||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|181900,00||||B479|VERT BUISSON|35170|BRUZ|35|47||CH|439||15||||||||||1|2|Appartement||62|3|||
|||||||1|06/01/2017|Vente|320000,00|44||RUE|0540|DE RENNES|35510|CESSON-SEVIGNE|35|51||AN|154||90||||||||||1|3|Dépendance||0|0|||
|||||||1|06/01/2017|Vente|320000,00|44||RUE|0540|DE RENNES|35510|CESSON-SEVIGNE|35|51||AN|154||40|80,27|||||||||1|2|Appartement||80|4|||
|||||||1|06/01/2017|Vente|320000,00|44||RUE|0540|DE RENNES|35510|CESSON-SEVIGNE|35|51||AN|154||89||||||||||1|3|Dépendance||0|0|||
|||||||1|06/01/2017|Vente|320000,00|44||RUE|0540|DE RENNES|35510|CESSON-SEVIGNE|35|51||AN|154||117||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2017|Vente|509850,00|6||RUE|9350|DES TRENTE|35000|RENNES|35|238||DK|57||12||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2017|Vente|509850,00|6||RUE|9350|DES TRENTE|35000|RENNES|35|238||DK|57||7|110,00|||||||||1|2|Appartement||113|5|||
|||||||1|10/01/2017|Vente|509850,00|6||RUE|9350|DES TRENTE|35000|RENNES|35|238||DK|57||13||||||||||1|3|Dépendance||0|0|||
|||||||1|06/01/2017|Vente|394000,00|11||AV|0050|DU BOIS DE CARCE|35170|BRUZ|35|47||BW|164||||||||||||0|1|Maison||153|7|S||649
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|215000,00|51||RUE|9941|DU 19 MARS 1962|35700|RENNES|35|238||IN|510||31||32||74||||||3|1|Maison||79|4|||
|||||||1|26/01/2017|Vente|106000,00|6||RUE|7360|PERRIN DE LA TOUCHE|35000|RENNES|35|238||AO|826||330|55,67|338||||||||2|2|Appartement||52|3|||
|||||||1|12/01/2017|Vente|328000,00|16||RUE|0544|DES KORRIGANS|35136|ST JACQUES DE LA LANDE|35|281||AH|13||||||||||||0|1|Maison||156|6|S||478
|||||||1|06/01/2017|Vente|172500,00|19||RUE|2260|DE LA CROIX CARREE|35700|RENNES|35|238||BD|580||7|67,49|||||||||1|2|Appartement||67|3|||
|||||||1|05/01/2017|Vente en l'état futur d'achèvement|158000,00|51||RUE|9941|DU 19 MARS 1962|35700|RENNES|35|238||IN|510||33||||||||||1|3|Dépendance||0|0|||
|||||||1|05/01/2017|Vente en l'état futur d'achèvement|158000,00|51||RUE|9941|DU 19 MARS 1962|35700|RENNES|35|238||IN|510||72||||||||||1|2|Appartement||48|2|||
|||||||1|10/01/2017|Vente en l'état futur d'achèvement|218500,00|10||RUE|9954|GEORGES CHARPAK|35000|RENNES|35|238||CK|323||153||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2017|Vente en l'état futur d'achèvement|218500,00|10||RUE|9954|GEORGES CHARPAK|35000|RENNES|35|238||CK|323||25|58,08|||||||||1|2|Appartement||58|3|||
|||||||1|09/01/2017|Vente|80000,00|42||AV|1385|DU CANADA|35200|RENNES|35|238||LZ|128||25||||||||||1|2|Appartement||81|4|||
|||||||1|09/01/2017|Vente|80000,00|42||AV|1385|DU CANADA|35200|RENNES|35|238||LZ|128||112||||||||||1|3|Dépendance||0|0|||
|||||||1|03/01/2017|Vente|380000,00|16||RUE|8965|DE SARZEAU|35700|RENNES|35|238||HX|240||||||||||||0|1|Maison||116|6|S||451
|||||||1|11/01/2017|Vente|231000,00|46|D|CRS|0247|DE LA VILAINE|35510|CESSON-SEVIGNE|35|51||AR|247||134||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2017|Vente|231000,00|46|F|CRS|0247|DE LA VILAINE|35510|CESSON-SEVIGNE|35|51||AR|247||78||||||||||1|2|Appartement||79|2|||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|164000,00|||||||RENNES|35|238||AO|619||60||||||||||1||||||||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|164000,00|||||||RENNES|35|238||AO|619||22||||||||||1||||||||
|||||||1|26/01/2017|Vente|290000,00|1|B|ALL|0036|DE LA FONTAINE BLANCHE|35131|PONT-PEAN|35|363||AK|394||||||||||||0|1|Maison||155|7|S||536
|||||||1|16/01/2017|Vente|330700,00|35||RUE|4716|JEAN GUEHENNO|35700|RENNES|35|238||BE|546||159||||||||||1|3|Dépendance||0|0|||
|||||||1|16/01/2017|Vente|330700,00|31||RUE|4716|JEAN GUEHENNO|35700|RENNES|35|238||BE|546||310||314||93||||||3|2|Appartement||126|5|||
|||||||1|23/01/2017|Vente|70000,00|266|B|RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|17||309||||||||||1|3|Dépendance||0|0|||
|||||||1|23/01/2017|Vente|70000,00|266|B|RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|17||167||||||||||1|2|Appartement||23|1|||
|||||||1|13/01/2017|Vente|190000,00|2||RUE|9545|VICTOR HUGO|35000|RENNES|35|238||BE|380||211||214||||||||2|4|Local industriel. commercial ou assimilé||90|0|||
|||||||1|13/01/2017|Vente|190000,00|2||RUE|9545|VICTOR HUGO|35000|RENNES|35|238||BE|380||209||||||||||1|4|Local industriel. commercial ou assimilé||12|0|||
|||||||1|10/01/2017|Vente|282500,00|23|B|RUE|9350|DES TRENTE|35000|RENNES|35|238||DK|16||16||||||||||1|2|Appartement||94|4|||
|||||||1|10/01/2017|Vente|282500,00|23||RUE|9350|DES TRENTE|35000|RENNES|35|238||DK|16||18||||||||||1|3|Dépendance||0|0|||
|||||||1|09/01/2017|Vente|377500,00||||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|469||||||||||||0||||||T||245
|||||||1|09/01/2017|Vente|377500,00||||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|469||||||||||||0||||||S||200
|||||||1|09/01/2017|Vente|377500,00|5189|||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|470||||||||||||0|1|Maison||75|4|S||580
|||||||1|09/01/2017|Vente|377500,00||||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|471||||||||||||0||||||J|POTAG|120
|||||||1|09/01/2017|Vente|377500,00||||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|701||||||||||||0||||||S||194
|||||||1|09/01/2017|Vente|377500,00||||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|701||||||||||||0||||||T||200
|||||||1|09/01/2017|Vente|377500,00||||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|830||||||||||||0||||||S||62
|||||||1|09/01/2017|Vente|377500,00||||C043|LE PATIS MARTIGNE|35740|PACE|35|210||C|833||||||||||||0||||||S||68
|||||||1|13/01/2017|Vente|160000,00|1||RUE|2570|DOLIVET|35200|RENNES|35|238||CY|1075||||||||||||0||||||S||160
|||||||1|01/02/2017|Vente|563000,00|26||RUE|8320|RICHARD - LENOIR|35000|RENNES|35|238||BN|388||||||||||||0|1|Maison||170|9|S||300
|||||||1|13/01/2017|Vente|130680,00|17||SQ|6035|DU LUXEMBOURG|35200|RENNES|35|238||LX|32||10||46||||||||2|2|Appartement||76|4|||
|||||||1|13/01/2017|Vente|130680,00|1||AV|4565|D IRLANDE|35200|RENNES|35|238||LX|35||55||||||||||1|3|Dépendance||0|0|||
|||||||1|05/01/2017|Vente en l'état futur d'achèvement|298000,00|||||||RENNES|35|238||DI|170||1||||||||||1||||||||
|||||||1|05/01/2017|Vente en l'état futur d'achèvement|298000,00|||||||RENNES|35|238||DI|170||56||||||||||1||||||||
|||||||2|05/01/2017|Vente|2000,00||||B497|LA PLANCHE|35230|ORGERES|35|208||ZN|286||||||||||||0||||||T||490
|||||||1|11/01/2017|Vente|122150,00|17||AV|9071|SIR WINSTON CHURCHILL|35000|RENNES|35|238||ET|63||48||58||||||||2|2|Appartement||71|4|||
|||||||1|25/01/2017|Vente en l'état futur d'achèvement|170000,00|43||BD|9690|VOLTAIRE|35000|RENNES|35|238||DL|58||46||||||||||1||||||||
|||||||1|25/01/2017|Vente en l'état futur d'achèvement|170000,00|43||BD|9690|VOLTAIRE|35000|RENNES|35|238||DL|58||98||||||||||1||||||||
|||||||1|23/01/2017|Vente|137000,00|3840||MAIL|0117|LEON BLUM|35136|ST JACQUES DE LA LANDE|35|281||AV|764||51||||||||||1|3|Dépendance||0|0|||
|||||||1|23/01/2017|Vente|137000,00|40||MAIL|0117|LEON BLUM|35136|ST JACQUES DE LA LANDE|35|281||AV|764||43|70,16|||||||||1|2|Appartement||70|3|||
|||||||1|24/01/2017|Vente|240000,00|7||AV|0480|ARISTIDE BRIAND|35000|RENNES|35|238||BP|110||3||||||||||1|3|Dépendance||0|0|||
|||||||1|24/01/2017|Vente|240000,00|7||AV|0480|ARISTIDE BRIAND|35000|RENNES|35|238||BP|110||27||94|70,71|||||||2|2|Appartement||79|3|||
|||||||1|06/01/2017|Vente en l'état futur d'achèvement|135000,00|39||RUE|0147|DE CHATEAUBRIANT|35770|VERN-SUR-SEICHE|35|352||AP|680||37||||||||||1|3|Dépendance||0|0|||
|||||||1|06/01/2017|Vente en l'état futur d'achèvement|135000,00|39||RUE|0147|DE CHATEAUBRIANT|35770|VERN-SUR-SEICHE|35|352||AP|680||18||||||||||1|2|Appartement||42|2|||
|||||||1|06/01/2017|Vente|12000,00|146||RUE|9500|DE VERN|35200|RENNES|35|238||CR|1095||8||||||||||1|3|Dépendance||0|0|||
|||||||1|30/01/2017|Vente|100000,00|4||PL|0236|DES ARCADES|35510|CESSON-SEVIGNE|35|51||AR|236||31||||||||||1|4|Local industriel. commercial ou assimilé||48|0|||
|||||||1|07/01/2017|Vente|172000,00|95||RUE|6597|MICHEL GERARD|35200|RENNES|35|238||KV|503||19||||||||||1|2|Appartement||86|4|||
|||||||1|07/01/2017|Vente|172000,00|95||RUE|6597|MICHEL GERARD|35200|RENNES|35|238||KV|503||52||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2017|Vente|280000,00|10||RUE|0216|MICHEL PETRUCCIANI|35770|VERN-SUR-SEICHE|35|352||C|1679||||||||||||0|1|Maison||122|6|S||321
|||||||1|04/01/2017|Vente|280000,00||||B077|CHAMP DE L ABBAYE|35770|VERN-SUR-SEICHE|35|352||C|1680||||||||||||0||||||S||44
|||||||1|04/01/2017|Vente|124000,00|29||RUE|3275|FRANCOIS TANGUY PRIGENT|35000|RENNES|35|238||MO|50||121|44,72|86||||||||2|2|Appartement||43|2|||
|||||||1|04/01/2017|Vente|124000,00|27||RUE|3275|FRANCOIS TANGUY PRIGENT|35000|RENNES|35|238||MO|50||69||||||||||1|3|Dépendance||0|0|||
|||||||1|20/01/2017|Vente en l'état futur d'achèvement|265000,00|3||RUE|9140|SURCOUF|35000|RENNES|35|238||DK|6||5|56,07|||||||||1|2|Appartement||56|2|||
|||||||1|20/01/2017|Vente en l'état futur d'achèvement|265000,00|3||RUE|9140|SURCOUF|35000|RENNES|35|238||DK|6||40||||||||||1|3|Dépendance||0|0|||
|||||||1|17/01/2017|Vente|118040,00|24||RUE|1520|DE LA CHALOTAIS|35000|RENNES|35|238||DI|341||44|30,59|||||||||1|2|Appartement||33|2|||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|227000,00|||||||RENNES|35|238||DI|170||20||||||||||1||||||||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|227000,00|||||||RENNES|35|238||DI|170||83||||||||||1||||||||
|||||||1|04/01/2017|Vente en l'état futur d'achèvement|227000,00|||||||RENNES|35|238||DI|170||42||||||||||1||||||||
|||||||1|24/01/2017|Vente en l'état futur d'achèvement|370000,00|107|B|RUE|0300|DE L ALMA|35000|RENNES|35|238||BW|981||88|91,80|||||||||1|1|Maison||92|4|||
|||||||1|04/01/2017|Vente|95400,00|3||PL|3775|PIERRE GILLES|35200|RENNES|35|238||LZ|127||105||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2017|Vente|95400,00|5||PL|3775|PIERRE GILLES|35200|RENNES|35|238||LZ|127||52||||||||||1|2|Appartement||43|2|||
|||||||1|03/01/2017|Vente en l'état futur d'achèvement|309500,00|39||RUE|0147|DE CHATEAUBRIANT|35770|VERN-SUR-SEICHE|35|352||AP|680||11||30||||||||2|2|Appartement||95|4|||
|||||||1|03/01/2017|Vente en l'état futur d'achèvement|309500,00|39||RUE|0147|DE CHATEAUBRIANT|35770|VERN-SUR-SEICHE|35|352||AP|680||53||||||||||1|3|Dépendance||0|0|||
|||||||1|20/01/2017|Vente|125000,00|51||RUE|5802|DE LORIENT|35000|RENNES|35|238||AI|134||||||||||||0|4|Local industriel. commercial ou assimilé||92|0|S||185
|||||||1|20/01/2017|Vente|125000,00|51||RUE|5802|DE LORIENT|35000|RENNES|35|238||AI|134||||||||||||0|1|Maison||48|3|S||185
|||||||1|03/01/2017|Vente en l'état futur d'achèvement|134500,00|39||RUE|0147|DE CHATEAUBRIANT|35770|VERN-SUR-SEICHE|35|352||AP|680||52||||||||||1|3|Dépendance||0|0|||
|||||||1|03/01/2017|Vente en l'état futur d'achèvement|134500,00|39||RUE|0147|DE CHATEAUBRIANT|35770|VERN-SUR-SEICHE|35|352||AP|680||3||||||||||1|2|Appartement||43|2|||
|||||||1|03/01/2017|Vente|400000,00|60||RUE|5240|LA FONTAINE|35700|RENNES|35|238||BK|159||||||||||||0|1|Maison||107|5|S||321
|||||||2|23/01/2017|Vente|285000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|647||||||||||||0||||||S||49
|||||||2|23/01/2017|Vente|285000,00|2|B|ALL|2401|DESCARTES|35000|RENNES|35|238||BS|649||||||||||||0|2|Appartement||28|1|S||72
|||||||2|23/01/2017|Vente|285000,00|2|B|ALL|2401|DESCARTES|35000|RENNES|35|238||BS|649||||||||||||0|3|Dépendance||0|0|S||72
|||||||2|23/01/2017|Vente|285000,00|2|B|ALL|2401|DESCARTES|35000|RENNES|35|238||BS|649||||||||||||0|2|Appartement||36|2|S||72
|||||||2|23/01/2017|Vente|285000,00|2|B|ALL|2401|DESCARTES|35000|RENNES|35|238||BS|649||||||||||||0|2|Appartement||20|1|S||72
|||||||1|31/01/2017|Vente|125000,00|1||RUE|5500|LECONTE DE LISLE|35000|RENNES|35|238||BP|115||14||||||||||1|2|Appartement||54|2|||
|||||||1|19/01/2017|Vente|10000,00|3||RUE|2425|DU 10EME D ARTILLERIE|35000|RENNES|35|238||BT|74||141||||||||||1|3|Dépendance||0|0|||
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|38||||||||||||0|2|Appartement||73|4|S||102
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|38||||||||||||0|4|Local industriel. commercial ou assimilé||37|0|S||102
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|38||||||||||||0|2|Appartement||30|2|S||102
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|38||||||||||||0|2|Appartement||19|1|S||102
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|38||||||||||||0|2|Appartement||22|1|S||102
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|38||||||||||||0|2|Appartement||36|2|S||102
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|38||||||||||||0|2|Appartement||73|4|S||102
|||||||1|23/01/2017|Vente|790000,00|2|T|RUE|2400|DESCARTES|35000|RENNES|35|238||BS|648||||||||||||0||||||S||25
|||||||1|23/01/2017|Vente|790000,00|2|B|ALL|2401|DESCARTES|35000|RENNES|35|238||BS|650||||||||||||0||||||S||6
|||||||1|20/01/2017|Vente|17000,00|41||MAIL|6090|FRANCOIS MITTERRAND|35000|RENNES|35|238||AE|266||240||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2017|Vente|68000,00|8||BD|9030|DE SEVIGNE|35700|RENNES|35|238||BH|7||8||||||||||1|3|Dépendance||0|0|||
|||||||1|27/01/2017|Vente|342000,00|6||SQ|3658|GENERAL KOENIG|35000|RENNES|35|238||BT|511||524|106,11|559||||||||2|2|Appartement||109|5|||
|||||||1|27/01/2017|Vente|342000,00|21|B|RUE|8050|DU PUITS MAUGER|35000|RENNES|35|238||BT|511||697||||||||||1|3|Dépendance||0|0|||
|||||||1|12/01/2017|Vente|110000,00|8||RUE|5510|LEGRAVEREND|35000|RENNES|35|238||AB|227||462|31,30|||||||||1|2|Appartement||33|2|||
|||||||1|12/01/2017|Vente|110000,00|8||RUE|5510|LEGRAVEREND|35000|RENNES|35|238||AB|227||452||||||||||1|3|Dépendance||0|0|||
|||||||1|17/01/2017|Vente en l'état futur d'achèvement|234000,00|160||RUE|1800|DE CHATEAUGIRON|35000|RENNES|35|238||CP|209||133||||||||||1||||||||
|||||||1|17/01/2017|Vente en l'état futur d'achèvement|234000,00|160||RUE|1800|DE CHATEAUGIRON|35000|RENNES|35|238||CP|209||19||||||||||1||||||||
|||||||1|21/01/2017|Vente|108000,00|3||RUE|9125|DE SUEDE|35200|RENNES|35|238||CW|352||17||||||||||1|3|Dépendance||0|0|||
|||||||1|27/01/2017|Vente|195000,00|8||RUE|0264|D'IRLANDE|35510|CESSON-SEVIGNE|35|51||AZ|862||5018||||||||||1|2|Appartement||68|3|||
|||||||1|27/01/2017|Vente|195000,00|9021||RUE|0264|D'IRLANDE|35510|CESSON-SEVIGNE|35|51||AZ|862||1089||||||||||1|3|Dépendance||0|0|||
|||||||1|17/01/2017|Vente|65000,00|26||AV|8070|DU 41E RI|35000|RENNES|35|238||AO|183||4||61||||||||2|2|Appartement||28|1|||
|||||||1|13/01/2017|Vente en l'état futur d'achèvement|143000,00|6||RUE|0214|DE L'ILE DE SEIN|35132|VEZIN-LE-COQUET|35|353||AP|726||14||||||||||1|2|Appartement||43|2|||
|||||||1|13/01/2017|Vente en l'état futur d'achèvement|143000,00|6||RUE|0214|DE L'ILE DE SEIN|35132|VEZIN-LE-COQUET|35|353||AP|726||57||||||||||1|3|Dépendance||0|0|||
|||||||1|27/01/2017|Vente|52000,00|36||RUE|0032|DES COURTINES|35760|MONTGERMONT|35|189||AH|222||71|21,80|||||||||1|2|Appartement||21|1|||
|||||||1|27/01/2017|Vente|52000,00|32||RUE|0032|DES COURTINES|35760|MONTGERMONT|35|189||AH|222||146||||||||||1|3|Dépendance||0|0|||
|||||||1|09/01/2017|Vente|162500,00|11||RUE|0302|GIUSEPPE VERDI|35760|SAINT-GREGOIRE|35|278||AX|219||||||||||||0||||||AB||451
|||||||1|10/01/2017|Vente|130000,00|38||RUE|0060|DU BOISSOUSEL|35170|BRUZ|35|47||AT|342||||||||||||0|1|Maison||71|4|S||213
|||||||1|06/01/2017|Vente|545000,00|9||RUE|0105|DE LA MAREBAUDIERE|35760|MONTGERMONT|35|189||AE|477||||||||||||0|4|Local industriel. commercial ou assimilé||716|0|AG||780
|||||||1|06/01/2017|Vente|545000,00|9||RUE|0105|DE LA MAREBAUDIERE|35760|MONTGERMONT|35|189||AE|477||||||||||||0|4|Local industriel. commercial ou assimilé||716|0|S||539
|||||||1|05/01/2017|Vente|150000,00||||B056|LE BOURG|35760|SAINT-GREGOIRE|35|278||AP|34||||||||||||0||||||J|POTAG|393
|||||||1|05/01/2017|Vente|150000,00||||B056|LE BOURG|35760|SAINT-GREGOIRE|35|278||AP|36||||||||||||0||||||J|POTAG|37
|||||||1|13/01/2017|Vente|140850,00|5|B|RUE|0023|DE BELLE ILE|35132|VEZIN-LE-COQUET|35|353||AP|620||40||||||||||1|3|Dépendance||0|0|||
|||||||1|13/01/2017|Vente|140850,00|5|B|RUE|0023|DE BELLE ILE|35132|VEZIN-LE-COQUET|35|353||AP|620||39||||||||||1|3|Dépendance||0|0|||
|||||||1|13/01/2017|Vente|140850,00|3||RUE|0023|DE BELLE ILE|35132|VEZIN-LE-COQUET|35|353||AP|620||17|69,15|||||||||1|2|Appartement||69|4|||
|||||||1|19/01/2017|Vente|196950,00|7||RUE|7520|PIERRE GOURDEL|35000|RENNES|35|238||AC|1064||40||||||||||1|3|Dépendance||0|0|||
|||||||1|19/01/2017|Vente|196950,00|9||RUE|7520|PIERRE GOURDEL|35000|RENNES|35|238||AC|1064||13|61,46|||||||||1|2|Appartement||62|2|||
|||||||1|16/01/2017|Vente en l'état futur d'achèvement|171564,00|183||AV|3660|GENERAL LECLERC|35700|RENNES|35|238||BK|1122||138||||||||||1||||||||
|||||||1|16/01/2017|Vente en l'état futur d'achèvement|171564,00|183||AV|3660|GENERAL LECLERC|35700|RENNES|35|238||BK|1122||21||||||||||1||||||||
|||||||1|04/01/2017|Vente|45000,00||||B104|LE CHAMP MARTEL|35135|CHANTEPIE|35|55||C|281||||||||||||0||||||T||51820
|||||||1|04/01/2017|Vente|45000,00||||B445|LA PRAIRIE DU BOIS GUIHEUX|35135|CHANTEPIE|35|55||C|1016||||||||||||0||||||P||3598
|||||||1|04/01/2017|Vente|45000,00||||B198|LE GRAND BEZIER|35135|CHANTEPIE|35|55||C|1018||||||||||||0||||||P||7690
|||||||1|04/01/2017|Vente|45000,00||||B045|LA BOUGANNE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AD|60||||||||||||0||||||P||7667
|||||||1|04/01/2017|Vente|45000,00||||B484|LE PONT DE BLOSNE|35200|RENNES|35|238||LM|30||||||||||||0||||||T||3541
|||||||1|30/01/2017|Vente|149500,00|1||RUE|0061|DES POMMIERS|35850|GEVEZE|35|120||AM|76||1|71,07|||||||||1|2|Appartement||70|3|||
|||||||1|30/01/2017|Vente|149500,00|1||RUE|0061|DES POMMIERS|35850|GEVEZE|35|120||AM|76||1|71,07|||||||||1|3|Dépendance||0|0|||
|||||||1|18/01/2017|Vente|104000,00|16||SQ|5909|LOUIS JOUVET|35200|RENNES|35|238||CX|165||101||123|59,01|||||||2|2|Appartement||53|3|||
|||||||1|12/01/2017|Vente en l'état futur d'achèvement|262640,00|15||RUE|0338|DU CHAMP MORIN|35740|PACE|35|210||AS|253||122||21||79||81||||4|2|Appartement||88|4|||
|||||||1|12/01/2017|Vente en l'état futur d'achèvement|262640,00|15||RUE|0338|DU CHAMP MORIN|35740|PACE|35|210||AS|253||79||||||||||1|3|Dépendance||0|0|||
|||||||1|12/01/2017|Vente en l'état futur d'achèvement|262640,00|15||RUE|0338|DU CHAMP MORIN|35740|PACE|35|210||AS|253||122||||||||||1|3|Dépendance||0|0|||
|||||||1|12/01/2017|Vente en l'état futur d'achèvement|262640,00|15||RUE|0338|DU CHAMP MORIN|35740|PACE|35|210||AS|253||81||||||||||1|3|Dépendance||0|0|||
|||||||1|27/01/2017|Vente|278000,00|17||RUE|0069|DU CLOS RICHARD|35690|ACIGNE|35|1||AC|74||||||||||||0|1|Maison||128|7|S||492
|||||||1|10/01/2017|Vente|54800,00|1||SQ|9116|DE STOCKHOLM|35200|RENNES|35|238||CW|226||44||51|65,75|||||||2|2|Appartement||65|3|||
|||||||1|03/01/2017|Vente|14000,00|9001||AV|3180|DES FRANCAIS LIBRES|35000|RENNES|35|238||BR|702||116||||||||||1|3|Dépendance||0|0|||
|||||||1|30/01/2017|Vente|193000,00|14||RUE|0506|DU PETIT MARAIS|35510|CESSON-SEVIGNE|35|51||AV|139||48||||||||||1|3|Dépendance||0|0|||
|||||||1|30/01/2017|Vente|193000,00|12||RUE|0506|DU PETIT MARAIS|35510|CESSON-SEVIGNE|35|51||AV|141||1|75,57|||||||||1|2|Appartement||75|4|||
|||||||1|31/01/2017|Vente|138000,00|6||RUE|8080|DU 410E RI|35000|RENNES|35|238||AO|826||57|62,38|65||||||||2|2|Appartement||63|3|||
|||||||1|12/01/2017|Vente|30,00|9||RUE|3880|DU GRAND CORDEL|35700|RENNES|35|238||AZ|638||||||||||||0||||||S||49
|||||||1|01/02/2017|Vente|117000,00|2||VLA|1126|DU BOURG L EVESQUE|35000|RENNES|35|238||AD|230||986||||||||||1|3|Dépendance||0|0|||
|||||||1|01/02/2017|Vente|117000,00|2||VLA|1126|DU BOURG L EVESQUE|35000|RENNES|35|238||AD|230||191||192||||||||2|2|Appartement||49|2|||
|||||||1|12/01/2017|Vente|155000,00|13||RUE|5130|JULES LALLEMAND|35000|RENNES|35|238||DN|665||119||96|94,16|||||||2|2|Appartement||95|6|||
|||||||1|12/01/2017|Vente|155000,00|13||RUE|5130|JULES LALLEMAND|35000|RENNES|35|238||DN|665||245||||||||||1|3|Dépendance||0|0|||
|||||||1|26/01/2017|Vente|159500,00|3||ALL|0304|DU LEON|35760|SAINT-GREGOIRE|35|278||BC|331||||||||||||0||||||AB||481
|||||||1|11/01/2017|Vente|309000,00|5||RUE|0005|DE L ARGOAT|35830|BETTON|35|24||AE|368||||||||||||0|1|Maison||118|6|S||402
|||||||1|16/01/2017|Vente|353149,10|8||RUE|0200|DE BRUXELLES|35830|BETTON|35|24||BE|396||||||||||||0|1|Maison||124|5|S||345
|||||||1|26/01/2017|Vente en l'état futur d'achèvement|170000,00|||RUE|1930|CLAUDE BERNARD|35000|RENNES|35|238||DO|234||35||||||||||1||||||||
|||||||1|26/01/2017|Vente en l'état futur d'achèvement|170000,00|||RUE|1930|CLAUDE BERNARD|35000|RENNES|35|238||DO|234||80||||||||||1||||||||
|||||||1|26/01/2017|Vente en l'état futur d'achèvement|170000,00|||RUE|1930|CLAUDE BERNARD|35000|RENNES|35|238||DO|234||96||||||||||1||||||||
|||||||1|26/01/2017|Vente en l'état futur d'achèvement|142800,00|||RUE|1930|CLAUDE BERNARD|35000|RENNES|35|238||DO|234||99||||||||||1||||||||
|||||||1|26/01/2017|Vente en l'état futur d'achèvement|142800,00|||RUE|1930|CLAUDE BERNARD|35000|RENNES|35|238||DO|234||7||||||||||1||||||||
|||||||1|26/01/2017|Vente en l'état futur d'achèvement|142800,00|||RUE|1930|CLAUDE BERNARD|35000|RENNES|35|238||DO|234||82||||||||||1||||||||
|||||||1|25/01/2017|Vente|345000,00|18||RUE|5880|LOUIS GARIN|35200|RENNES|35|238||CS|86||||||||||||0|1|Maison||113|6|S||267
|||||||1|09/01/2017|Vente|446125,06|7||ALL|0223|DE SOFIA|35830|BETTON|35|24||AE|529||||||||||||0|1|Maison||165|6|S||479
|||||||1|03/01/2017|Vente|203000,00|4||ALL|0020|DES BLEUETS|35830|BETTON|35|24||AV|55||||||||||||0|1|Maison||87|4|S||410
